movie_id,original_title,release_date
602,Independence Day,1996-06-25
14553,Stealing Beauty,1996-03-29
9566,The Fan,1996-08-15
10545,The Hunchback of Notre Dame,1996-06-21
9894,The Cable Guy,1996-06-10
11543,Kingpin,1996-07-04
9268,Eraser,1996-06-21
52059,The Gate of Heavenly Peace,1995-01-01
9327,The Nutty Professor,1996-06-26
123763,"Yo, la peor de todas",1990-08-09
81949,Un été inoubliable,1994-05-15
42005,"Hol volt, hol nem volt",1987-01-01
124306,En compagnie d'Antonin Artaud,1993-01-01
183955,Sibak,1994-09-09
44535,Somebody to Love,1994-09-27
44495,A Very Natural Thing,1974-01-01
78285,La vieille qui marchait dans la mer,1991-09-18
11228,Daylight,1996-12-06
10779,The Frighteners,1996-07-18
26748,Lone Star,1996-06-21
38223,Harriet the Spy,1996-07-10
9294,Phenomenon,1996-07-05
49963,Walking and Talking,1996-07-17
11363,She's the One,1996-08-26
1645,A Time to Kill,1996-07-24
31546,American Buffalo,1996-09-13
77056,Les Rendez-vous de Paris,1995-03-22
36344,Alaska,1996-08-14
18550,Fled,1996-07-19
11511,Kazaam,1996-07-17
172198,Bűvös vadász,1994-10-23
34170,Larger Than Life,1996-10-31
281085,A Boy Called Hate,1996-05-22
109478,Power 98,1996-05-17
124645,Two Deaths,1995-09-10
12606,A Very Brady Sequel,1996-08-23
69895,Stefano Quantestorie,1993-05-26
35206,La mort en ce jardin,1956-09-21
151489,Hedd Wyn,1992-01-01
4837,La Collectionneuse,1967-03-02
12632,Kaspar Hauser,1993-09-11
9098,Echte Kerle,1996-05-30
282919,Diebinnen,1996-06-20
124614,O Convento,1995-09-06
18975,The Adventures of Pinocchio,1996-07-26
11962,Joe's Apartment,1996-07-26
2925,The First Wives Club,1996-09-20
28628,Stonewall,1995-10-01
3595,Ransom,1996-11-08
9308,High School High,1996-10-25
92381,Phat Beach,1996-08-02
18555,Foxfire,1996-08-23
12123,Chain Reaction,1996-08-02
10830,Matilda,1996-08-02
3573,Emma,1996-08-02
10546,The Crow: City of Angels,1996-08-29
18862,House Arrest,1996-08-14
31417,Les Yeux sans visage,1960-01-11
9431,Bordello of Blood,1996-08-16
124619,Lotto Land,1995-06-01
297645,The Story of Xinghua,1994-03-30
48144,天國逆子,1994-01-01
46986,Flirt,1995-09-14
144982,The Big Squeeze,1996-09-06
47907,The Spitfire Grill,1996-08-23
10061,Escape from L.A.,1996-08-09
36266,Xích lô,1995-01-01
549,Basquiat,1996-08-09
10478,Tin Cup,1996-08-16
66634,Dingo,1991-06-02
116690,楢山節考,1958-06-01
213917,Un week-end sur deux,1990-08-28
145925,Mille bolle blu,1993-01-01
100914,Wuya yu maque,1949-01-01
238,The Godfather,1972-03-14
159,Der bewegte Mann,1994-10-05
11134,警察故事 III：超級警察,1992-07-04
88224,Manny & Lo,1996-01-22
132641,Tsuma,1953-04-29
42758,Small Faces,1996-04-05
9303,Bound,1996-09-13
23945,Carpool,1996-08-23
37820,Death in Brunswick,1990-11-08
22479,Kansas City,1996-08-16
9054,Gone Fishin',1997-05-30
241058,Lover's Knot,1996-07-12
11985,愛情萬歲,1994-09-02
10232,Schatten der Engel,1976-01-31
59569,Killer: A Journal of Murder,1996-09-06
410921,Nothing to Lose,1994-01-01
38955,超级计划,1993-10-21
110513,Girls Town,1996-08-21
114089,Bye-Bye,1995-08-30
11015,The Relic,1997-01-10
9306,The Island of Dr. Moreau,1996-08-23
12559,First Kid,1996-08-30
58770,The Trigger Effect,1996-08-30
124851,Sweet Nothing,1995-06-08
3587,Bogus,1996-09-06
10723,Bulletproof,1996-09-06
56077,Talk of Angels,1998-10-30
19004,The Land Before Time III: The Time of the Great Giving,1995-03-16
101230,6,1994-09-01
253632,Baton Rouge,1988-10-08
10987,Halloween: The Curse of Michael Myers,1995-09-29
44705,Twelfth Night,1996-10-31
20318,Mother Night,1996-11-01
43596,Liebelei,1933-03-10
79782,Wenecja,2010-05-25
26933,Les Roseaux Sauvages,1994-05-05
27854,For Whom the Bell Tolls,1943-07-12
981,The Philadelphia Story,1940-12-05
872,Singin' in the Rain,1952-04-10
2769,An American in Paris,1951-08-08
13320,Funny Face,1957-02-13
164,Breakfast at Tiffany's,1961-10-05
426,Vertigo,1958-05-09
567,Rear Window,1954-08-01
3078,It Happened One Night,1934-02-22
13528,Gaslight,1944-05-04
28288,The Gay Divorcee,1934-10-12
213,North by Northwest,1959-07-07
284,The Apartment,1960-06-15
239,Some Like It Hot,1959-03-18
4808,Charade,1963-12-05
289,Casablanca,1942-11-26
963,The Maltese Falcon,1941-11-18
11113,My Fair Lady,1964-10-21
6620,Sabrina,1954-09-28
804,Roman Holiday,1953-09-02
26531,The Little Princess,1939-03-17
909,Meet Me in St. Louis,1944-11-23
630,The Wizard of Oz,1939-08-15
770,Gone with the Wind,1939-12-15
31044,My Favorite Year,1982-10-01
599,Sunset Boulevard,1950-08-10
15,Citizen Kane,1941-04-30
62,2001: A Space Odyssey,1968-04-10
121357,Golden Earrings,1947-08-27
705,All About Eve,1950-11-09
22490,The Women,1939-01-01
223,Rebecca,1940-04-12
25670,Foreign Correspondent,1940-08-16
303,Notorious,1946-08-15
4174,Spellbound,1945-12-28
8356,An Affair to Remember,1957-07-11
381,To Catch a Thief,1955-08-03
20758,Father of the Bride,1950-06-16
29376,The Band Wagon,1953-08-07
1859,Ninotchka,1939-10-06
18299,Love in the Afternoon,1957-06-30
17281,Gigi,1958-04-15
64382,The Reluctant Debutante,1958-01-01
10907,The Adventures of Robin Hood,1938-05-13
32093,The Mark of Zorro,1940-11-08
1939,Laura,1944-10-11
22292,The Ghost and Mrs. Muir,1947-06-26
3598,Lost Horizon,1937-09-01
3080,Top Hat,1935-09-06
198,To Be or Not to Be,1942-03-05
13562,My Man Godfrey,1936-09-17
1712,Giant,1956-10-10
220,East of Eden,1955-03-09
3529,The Thin Man,1934-05-25
3085,His Girl Friday,1940-01-18
2897,Around the World in Eighty Days,1956-10-17
1585,It's a Wonderful Life,1946-12-20
3083,Mr. Smith Goes to Washington,1939-10-19
900,Bringing Up Baby,1938-02-18
43795,Penny Serenade,1941-04-24
85638,The Scarlet Letter,1926-08-09
50001,Lady of Burlesque,1943-06-01
43905,Of Human Bondage,1934-07-20
22688,Angel on My Shoulder,1946-09-20
23114,Little Lord Fauntleroy,1936-03-06
26378,They Made Me a Criminal,1939-01-28
40206,The Inspector General,1949-12-31
22356,Angel and the Badman,1947-02-15
260,The 39 Steps,1935-06-01
43488,A Walk in the Sun,1945-12-25
22613,The Outlaw,1943-02-05
10331,Night of the Living Dead,1968-10-01
488,The African Queen,1951-12-03
22733,Beat the Devil,1953-11-24
261,Cat on a Hot Tin Roof,1958-02-17
57575,The Last Time I Saw Paris,1954-01-01
32574,Meet John Doe,1941-03-12
22657,Algiers,1938-06-28
76464,Something to Sing About,1937-09-30
22649,A Farewell to Arms,1932-12-08
176841,Moonlight Murder,1936-03-27
125587,Nothing Personal,1996-10-18
39448,Huang jia shi jie,1985-01-01
52855,Dangerous Ground,1997-02-12
39940,Picnic,1955-11-18
172868,Madagascar Skin,1995-01-26
85328,The Pompatus of Love,1996-07-26
124632,Small Wonders,1995-01-01
11076,Fly Away Home,1996-09-13
63945,Bliss,1997-04-14
58985,Grace of My Heart,1996-09-13
890,Schlafes Bruder,1995-09-08
10861,Maximum Risk,1996-09-13
1770,Michael Collins,1996-10-25
44465,The Rich Man's Wife,1996-09-13
2033,Infinity,1996-10-04
18203,Big Night,1996-09-20
9333,Last Man Standing,1996-09-20
47260,Caught,1996-01-24
9400,Set It Off,1996-11-06
9401,2 Days in the Valley,1996-09-11
12241,Curdled,1996-09-06
25739,L'associé,1979-08-22
161806,Ed's Next Move,1996-10-18
11306,Extreme Measures,1996-09-27
9625,The Glimmer Man,1996-10-04
10680,D3: The Mighty Ducks,1996-10-04
6346,The Chamber,1996-10-11
18660,The Apple Dumpling Gang,1975-07-01
35115,"Davy Crockett, King of the Wild Frontier",1955-05-25
14821,Escape to Witch Mountain,1975-03-21
14136,The Love Bug,1968-12-22
10869,Herbie Rides Again,1974-02-14
22660,Old Yeller,1957-12-25
19186,The Parent Trap,1961-06-12
31102,Pollyanna,1960-05-19
6878,Homeward Bound: The Incredible Journey,1993-02-03
15944,The Shaggy Dog,1959-03-19
18444,Swiss Family Robinson,1960-12-21
20723,That Darn Cat!,1965-12-02
173,"20,000 Leagues Under the Sea",1954-12-23
864,Cool Runnings,1993-09-30
24795,Angels in the Outfield,1994-07-15
11224,Cinderella,1950-03-04
81310,Winnie the Pooh and the Blustery Day,1968-12-20
15947,The Three Caballeros,1944-07-21
9078,The Sword in the Stone,1963-12-25
29682,So Dear to My Heart,1948-11-29
8367,Robin Hood: Prince of Thieves,1991-06-14
433,Mary Poppins,1964-08-27
11360,Dumbo,1941-10-22
11114,Pete's Dragon,1977-11-03
12335,Bedknobs and Broomsticks,1971-10-07
12092,Alice in Wonderland,1951-07-03
10948,The Fox and the Hound,1981-07-10
11229,Freeway,1996-08-23
15121,The Sound of Music,1965-03-02
562,Die Hard,1988-07-15
10163,The Lawnmower Man,1992-03-05
48862,Unhook the Stars,1996-09-04
117036,Synthetic Pleasures,1995-09-13
47199,The Secret Agent,1996-11-08
11159,Secrets & Lies,1996-05-24
9591,That Thing You Do!,1996-10-04
30500,To Gillian on Her 37th Birthday,1996-10-18
41843,Surviving Picasso,1996-09-04
55058,Love Is All There Is,1996-05-10
10938,Beautiful Thing,1996-06-21
11412,The Long Kiss Goodnight,1996-10-11
10586,The Ghost and the Darkness,1996-10-11
42314,Looking for Richard,1996-10-11
27845,Trees Lounge,1996-10-11
108365,The Proprietor,1996-09-09
23223,Normal Life,1996-01-26
49471,Get on the Bus,1996-10-16
38153,Shadow Conspiracy,1997-01-31
25147,Jude,1996-02-06
9716,Everyone Says I Love You,1996-12-06
43777,Azúcar amarga,1996-02-10
454,Romeo + Juliet,1996-10-31
10218,Swingers,1996-10-18
819,Sleepers,1996-10-18
38191,The Sunchaser,1996-05-29
56830,Johns,1996-12-10
11238,Aladdin and the King of Thieves,1996-05-20
27256,The Woman in Question,1952-02-18
31530,Shall We Dance,1937-05-07
66473,A Damsel in Distress,1937-11-19
28120,Crossfire,1947-07-22
1834,"Murder, My Sweet",1944-12-09
26282,Macao,1952-04-30
37218,For the Moment,1993-10-01
252,Willy Wonka & the Chocolate Factory,1971-06-29
116356,La vie sexuelle des Belges 1950-1978,1994-01-28
16372,The Innocents,1961-12-25
11561,Sleeper,1973-12-17
11302,Bananas,1971-04-28
623,A Fish Called Wanda,1988-07-15
583,Life of Brian,1979-08-17
12614,Victor/Victoria,1982-04-25
21711,The Candidate,1972-08-23
11575,The Great Race,1965-07-01
475,Bonnie and Clyde,1967-07-18
11331,The Old Man and the Sea,1958-10-07
521,Dial M for Murder,1954-05-29
21202,Madame Butterfly,1995-11-22
88,Dirty Dancing,1987-08-21
500,Reservoir Dogs,1992-09-02
792,Platoon,1986-12-18
8491,Weekend at Bernie's,1989-07-05
402,Basic Instinct,1992-03-20
10537,The Doors,1991-03-01
11386,The Crying Game,1992-09-02
9504,Glengarry Glen Ross,1992-09-15
15764,Sophie's Choice,1982-12-08
601,E.T. the Extra-Terrestrial,1982-04-03
67365,The Search for One-eye Jimmy,1994-11-14
25842,A Christmas Carol,1938-12-16
2119,Days of Thunder,1990-06-27
744,Top Gun,1986-05-16
136311,American Strays,1996-09-12
221,Rebel Without a Cause,1955-10-27
702,A Streetcar Named Desire,1951-09-18
25750,Children of the Corn IV: The Gathering,1996-10-08
17642,The Leopard Son,1996-09-27
427043,Charms Zwischenfälle,1996-10-03
146341,Bird of Prey,1995-09-12
9305,Microcosmos : Le Peuple de l'herbe,1996-05-20
37616,Palookaville,1995-09-07
11112,The Associate,1996-10-25
21612,The Funeral,1996-01-26
141210,The Sleepover,2013-10-12
102461,La fille seule,1995-05-29
36998,Le huitième jour,1996-01-01
200383,North Star,1996-01-03
116844,Drunks,1997-03-14
1630,The People vs. Larry Flynt,1996-10-12
26626,Glory Daze,1995-10-01
124837,A Perfect Candidate,1996-06-19
11816,On Golden Pond,1981-12-04
11843,The Return of the Pink Panther,1975-05-21
10379,Drop Dead Fred,1991-04-19
2756,The Abyss,1989-08-09
790,The Fog,1980-02-08
1103,Escape from New York,1981-05-22
11298,The Howling,1981-04-03
4480,Jean de Florette,1986-08-27
4481,Manon des Sources,1986-11-19
49688,Johnny cien pesos,1993-01-01
10765,Private Benjamin,1980-10-06
762,Monty Python and the Holy Grail,1975-03-13
44497,Hustler White,1996-07-19
85588,Dadetown,1995-09-02
278621,Everything Relative,1996-09-13
99479,Entertaining Angels - The Dorothy Day Story,1996-09-27
55049,Trois vies et une seule mort,1996-05-15
124829,The Line King: The Al Hirschfeld Story,1996-09-27
79306,Snowriders,1996-10-17
356054,Curtis's Charm,1995-09-18
10548,When We Were Kings,1996-10-25
531,The Wrong Trousers,1993-12-17
104931,JLG/JLG - autoportrait de décembre,1995-03-08
4483,Le Retour de Martin Guerre,1982-05-12
18919,Faust,1994-09-10
31556,He Walked by Night,1948-11-24
26167,Raw Deal,1948-05-26
26174,T-Men,1947-12-15
61461,I bambini ci guardano,1944-10-27
117500,La symphonie pastorale,1946-09-26
218713,Here Comes Cookie,1935-09-10
217802,Love In Bloom,1935-04-20
127973,Six of a Kind,1934-02-09
659,Die Blechtrommel,1979-05-02
30892,The Ruling Class,1972-09-13
86369,Mina Tannenbaum,1994-03-02
8074,Deux ou trois choses que je sais d'elle,1967-03-17
124676,The Bloody Child,1996-10-26
38554,Dear God,1996-11-01
49763,Bad Moon,1996-11-01
41326,American Dream,1990-09-28
36555,Best of the Best 3: No Turning Back,1995-05-17
10608,Bob Roberts,1992-09-04
11216,Nuovo Cinema Paradiso,1988-11-17
7452,"The Cook, the Thief, His Wife & Her Lover",1989-09-10
64567,Grosse fatigue,1994-05-18
892,Delicatessen,1991-04-17
1600,La double vie de Véronique,1991-05-15
26561,Enchanted April,1991-11-06
975,Paths of Glory,1957-09-18
18129,The Grifters,1990-09-14
54405,Hear My Song,1991-12-27
150823,The Shooter,1997-10-23
409,The English Patient,1996-11-14
38251,Mediterraneo,1991-01-31
10161,My Left Foot: The Story of Christy Brown,1989-07-21
1412,"Sex, Lies, and Videotape",1989-08-18
41768,Passion Fish,1992-12-11
10409,Strictly Ballroom,1992-08-20
14285,The Thin Blue Line,1988-08-28
2469,¡Átame!,1989-12-12
10174,Madonna: Truth or Dare,1991-05-10
31225,Paris is Burning,1990-03-13
510,One Flew Over the Cuckoo's Nest,1975-11-18
11455,Up in Smoke,1978-01-01
1891,The Empire Strikes Back,1980-05-17
2493,The Princess Bride,1987-09-18
85,Raiders of the Lost Ark,1981-06-12
68,Brazil,1985-02-20
679,Aliens,1986-07-18
429,"Il buono, il brutto, il cattivo",1966-12-23
13446,Withnail & I,1987-01-01
389,12 Angry Men,1957-03-25
947,Lawrence of Arabia,1962-12-10
185,A Clockwork Orange,1971-12-18
595,To Kill a Mockingbird,1962-12-25
28,Apocalypse Now,1979-08-15
335,C'era una volta il West,1968-12-21
1892,Return of the Jedi,1983-05-23
144,Der Himmel über Berlin,1987-01-01
1092,The Third Man,1949-08-31
769,GoodFellas,1990-09-12
348,Alien,1979-05-25
766,Army of Darkness,1992-10-09
175,Le Grand Bleu,1988-05-11
11645,乱,1985-06-01
10835,喋血雙雄,1989-07-06
539,Psycho,1960-06-16
525,The Blues Brothers,1980-06-17
240,The Godfather: Part II,1974-12-20
600,Full Metal Jacket,1987-06-26
530,A Grand Day Out,1990-05-18
10705,Henry V,1989-10-05
279,Amadeus,1984-10-26
3109,The Quiet Man,1952-07-21
311,Once Upon a Time in America,1984-02-16
1578,Raging Bull,1980-11-14
703,Annie Hall,1977-04-19
9549,The Right Stuff,1983-10-20
1398,Сталкер,1979-04-16
387,Das Boot,1981-09-16
9277,The Sting,1973-12-25
343,Harold and Maude,1971-12-20
37291,Trust,1990-09-09
490,Det sjunde inseglet,1957-02-16
11235,Local Hero,1983-02-17
218,The Terminator,1984-10-26
763,Braindead,1992-08-13
9665,Glory,1989-12-15
18971,Rosencrantz & Guildenstern Are Dead,1991-02-08
696,Manhattan,1979-04-25
379,Miller's Crossing,1990-09-21
207,Dead Poets Society,1989-06-02
37247,The Graduate,1967-12-21
1480,Touch of Evil,1958-04-23
9322,Nikita,1990-02-21
826,The Bridge on the River Kwai,1957-10-02
422,8½,1963-02-14
829,Chinatown,1974-06-20
828,The Day the Earth Stood Still,1951-09-17
3090,The Treasure of the Sierra Madre,1948-01-24
9964,Bad Taste,1987-12-01
3063,Duck Soup,1933-11-17
13667,Better Off Dead...,1985-10-11
694,The Shining,1980-05-22
235,Stand by Me,1986-08-22
832,M,1931-05-11
765,Evil Dead II,1987-03-13
5925,The Great Escape,1963-06-20
11778,The Deer Hunter,1978-12-08
4485,Diva,1981-03-11
137,Groundhog Day,1993-02-11
33,Unforgiven,1992-08-07
982,The Manchurian Candidate,1962-10-24
8428,Pump up the Volume,1990-08-22
212,Arsenic and Old Lace,1944-09-23
105,Back to the Future,1985-07-03
1633,Fried Green Tomatoes,1991-12-27
11202,Patton,1970-01-25
1554,Down by Law,1986-05-01
149,アキラ,1988-07-16
8009,Highlander,1986-03-07
903,Cool Hand Luke,1967-06-22
11673,Cyrano de Bergerac,1990-03-28
3034,Young Frankenstein,1974-12-15
339,Night on Earth,1991-10-03
10404,大红灯笼高高挂,1991-12-20
914,The Great Dictator,1940-10-15
756,Fantasia,1940-11-13
288,High Noon,1952-03-27
910,The Big Sleep,1946-08-23
2640,Heathers,1988-10-01
16633,Somewhere in Time,1980-10-02
665,Ben-Hur,1959-12-26
11031,This Is Spinal Tap,1984-05-04
11314,Koyaanisqatsi,1982-06-06
15143,Some Kind of Wonderful,1987-02-27
89,Indiana Jones and the Last Crusade,1989-05-24
10322,Being There,1979-12-19
783,Gandhi,1982-11-30
10644,The Unbearable Lightness of Being,1988-02-05
11257,A Room with a View,1985-12-13
14370,Real Genius,1985-08-07
12104,Pink Floyd: The Wall,1982-07-14
625,The Killing Fields,1984-11-02
8816,Mitt liv som hund,1985-12-12
830,Forbidden Planet,1956-03-15
2323,Field of Dreams,1989-04-21
983,The Man Who Would Be King,1975-12-03
642,Butch Cassidy and the Sundance Kid,1969-09-23
655,"Paris, Texas",1984-05-19
10341,Bis ans Ende der Welt,1991-09-12
639,When Harry Met Sally...,1989-07-21
266022,I Shot a Man in Vegas,1996-10-18
168450,Parallel Sons,1995-01-01
30180,Hype!,1996-11-08
31388,Santa with Muscles,1996-11-08
41801,Female Perversions,1996-01-22
66034,Mad Dog Time,1996-11-08
348138,Breathing Room,1996-11-08
96288,Paris Was a Woman,1996-02-19
61536,I'm Not Rappaport,1996-12-24
18762,Blue Juice,1995-09-15
331367,Kids of Survival,1996-09-05
8077,Alien³,1992-05-22
814,An American Werewolf in London,1981-08-21
41671,Amityville: It's About Time,1992-07-16
27214,Amityville 3-D,1983-11-18
52263,Amityville: Dollhouse,1996-10-02
33519,Amityville: A New Generation,1993-09-29
16235,Amityville II: The Possession,1982-09-24
11449,The Amityville Horror,1979-07-27
41848,The Amityville Curse,1989-12-01
25944,Blood for Dracula,1974-08-13
24913,April Fool's Day,1986-03-27
49126,Audrey Rose,1977-04-06
32076,The Believers,1987-06-09
571,The Birds,1963-03-28
8851,The Blob,1958-09-12
37843,Blood Beach,1980-09-01
32146,Body Parts,1991-08-02
30346,The Body Snatcher,1945-05-25
6114,Dracula,1992-11-13
229,Bride of Frankenstein,1935-04-21
13549,Burnt Offerings,1976-10-18
9529,Candyman,1992-10-16
1598,Cape Fear,1991-11-15
11349,Cape Fear,1962-04-12
7340,Carrie,1976-11-03
6217,Cat People,1982-04-02
377,A Nightmare on Elm Street,1984-11-14
653,"Nosferatu, eine Symphonie des Grauens",1922-03-15
28198,Nosferatu a Venezia,1988-09-15
794,The Omen,1976-06-06
31640,Blood and Wine,1996-10-03
8744,Albino Alligator,1996-09-09
25189,The Mirror Has Two Faces,1996-11-15
145,Breaking the Waves,1996-05-13
2212,Nightwatch,1997-01-31
199,Star Trek: First Contact,1996-11-21
7863,Shine,1996-01-21
12498,Sling Blade,1996-08-30
9279,Jingle All the Way,1996-11-15
53234,Identificazione di una donna,1982-10-21
17204,Paradise Lost: The Child Murders at Robin Hood Hills,1996-12-03
21539,The Preacher's Wife,1996-12-13
85589,Kjærlighetens kjøtere,1995-09-29
12709,Ridicule,1996-05-09
